id,SalePrice
2735,132339.98244125384
2736,135602.36048306676
2737,121699.26423153993
2738,138676.0014933172
2739,158559.8194623001
2740,136080.34514322155
2741,146018.94773307198
2742,153977.7014909882
2743,154972.77320600813
2744,162868.30210607423
2745,140297.73812167783
2746,137813.12508372203
2747,154009.1233671875
2748,127924.14668340799
2749,128329.69138069752
2750,128029.80105559084
2751,135100.06055028283
2752,203780.40296168937
2753,145385.76155832404
2754,204566.15074290615
2755,136178.48787033037
2756,95391.1303590739
2757,72273.83150333239
2758,86999.85854142756
2759,163517.73068698338
2760,121316.0923786577
2761,141391.3880771529
2762,143518.98530042378
2763,185885.4464942009
2764,153282.4681885817
2765,290651.68982485303
2766,127420.81793724
2767,87236.27683584332
2768,131643.29797989078
2769,133129.15771328023
2770,142949.68783464126
2771,105986.31237487552
2772,110979.86415629771
2773,164707.71003638668
2774,140270.5552830348
2775,117268.42347406813
2776,143286.7435847029
2777,146183.59659859064
2778,105541.93703871174
2779,123155.06896444906
2780,98056.92346317462
2781,97315.48838739932
2782,95688.58268045344
2783,98173.26550871426
2784,122034.72079175734
2785,137170.95285505394
2786,69177.56169275579
2787,126355.32160505753
2788,74414.0774847487
2789,174828.96373094083
2790,93835.46966790735
2791,111125.21414572484
2792,53761.60131250597
2793,154729.97980786837
2794,100951.10329429667
2795,120169.64593330903
2796,99712.7755429807
2797,194287.43537165807
2798,108244.57160195417
2799,117367.94332854127
2800,69344.47187251113
2801,112981.64520730772
2802,128925.26672313691
2803,168760.91232328094
2804,129491.29986576199
2805,99745.94944775359
2806,84295.18488313974
2807,160525.5632953408
2808,146466.1531038436
2809,131240.79939481744
2810,124797.84369832152
2811,159501.80949090765
2812,168213.6828576691
2813,156275.5424388175
2814,161846.75348810953
2815,98486.18488617854
2816,237718.0495144769
2817,155566.38754070085
2818,130594.23738808339
2819,166914.22863723087
2820,135385.34993089928
2821,105184.36016062686
2822,196333.0287475208
2823,307169.42518934415
2824,166326.8358008744
2825,150553.52747013426
2826,129728.44023131755
2827,138404.60214729432
2828,211002.26710010535
2829,213352.10060731688
2830,228112.3252283843
2831,176886.02764754946
2832,237958.0675532227
2833,304203.51295200596
2834,219983.2993029111
2835,226320.70342514748
2836,191748.30471415006
2837,156797.66128510708
2838,151162.66750279441
2839,172936.04779898172
2840,204634.83458082945
2841,205790.1792937849
2842,230490.37570375644
2843,148664.19929093344
2844,171814.7223686619
2845,127204.79884086472
2846,208915.08133332033
2847,208489.02095376106
2848,217745.31033078497
2849,196811.32494623706
2850,282097.16734353895
2851,215650.43315676998
2852,241049.12960556272
2853,234064.96313023096
2854,137657.00451403589
2855,199296.48671152664
2856,200251.6693893273
2857,190550.13533156444
2858,205446.67594134077
2859,106826.64334348199
2860,122183.01152685045
2861,124952.93961707054
2862,185825.8739287402
2863,127326.28409875477
2864,240752.21649257414
2865,142878.81508191006
2866,142525.26263588696
2867,97882.62971555184
2868,93905.16149247151
2869,98928.66211918439
2870,120390.72275542897
2871,84888.91837016537
2872,51030.53204432587
2873,97338.60559278283
2874,138837.57801781088
2875,113098.10549544184
2876,164500.86086198242
2877,146485.822146331
2878,164059.14955737695
2879,133943.29046931097
2880,103696.06769722949
2881,144974.0514103074
2882,176428.9042227327
2883,193944.34690840513
2884,203466.19715744248
2885,186895.12184336668
2886,229082.46888613832
2887,100379.68401551836
2888,142568.428628052
2889,58777.322350947565
2890,81209.6234209289
2891,136254.98796437826
2892,43176.515635946475
2893,71641.5513640539
2894,55114.149012987444
2895,323044.1096903584
2896,278984.08593968576
2897,207862.6908907369
2898,150512.81802887152
2899,215656.4301018578
2900,158554.32463850564
2901,212379.5731626641
2902,183428.49352866993
2903,332198.34298012976
2904,347781.7637618361
2905,85715.75768295804
2906,196983.9471923333
2907,114498.92492757352
2908,130027.78283505984
2909,154385.55389302637
2910,78097.47663556272
2911,83366.91056021594
2912,148245.26889583084
2913,84248.74213283448
2914,80139.6255259469
2915,87496.3202315566
2916,85034.55958214645
2917,165128.54225094116
2918,119034.14941216528
2919,227808.8722615511
